orgID,oldID,CountDate,MaterialID,Counter,Priority,Completed,Unscheduled,Material Not Found,Reason Scheduled,CM Print Flag,Notes
1,2204,09/23/2022,628,Calvin,,TRUE,FALSE,FALSE,"Picked for Picklist PK22090024 on Sept. 21, 2022, 12:14 p.m.",FALSE,
1,2205,09/27/2022,104,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090028 on Sept. 22, 2022, 10:39 a.m.",FALSE,
1,2206,09/23/2022,563,Calvin,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090025 on Sept. 21, 2022, 1:15 p.m.",FALSE,
1,2207,09/27/2022,254,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090025 on Sept. 21, 2022, 2:33 p.m.",FALSE,
1,2208,09/27/2022,311,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090027 on Sept. 22, 2022, 10:16 a.m.",FALSE,
1,2209,09/27/2022,335,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090028 on Sept. 22, 2022, 10:59 a.m.",FALSE,
1,2210,09/28/2022,432,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090028 on Sept. 22, 2022, 10:23 a.m.",FALSE,
1,2211,09/29/2022,404,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090025 on Sept. 21, 2022, 1:37 p.m.",FALSE,
1,2212,09/29/2022,23,,,FALSE,FALSE,FALSE,"Picked for Picklist PK22090026 on Sept. 22, 2022, 7:39 a.m.",FALSE,
1,2213,09/29/2022,637,,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 09/21/2022,FALSE,
1,2214,09/30/2022,22,,,TRUE,FALSE,FALSE,Movement 311 from GBRW on 09/21/2022,FALSE,
1,2215,09/28/2022,318,,vfy,FALSE,FALSE,FALSE,"Picked for Picklist PK22090028 on Sept. 22, 2022, 10:57 a.m.",FALSE,
1,2216,09/29/2022,654,,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 09/21/2022,FALSE,
1,2217,09/26/2022,61,,,FALSE,FALSE,FALSE,,FALSE,
1,2218,09/26/2022,67,,,TRUE,FALSE,FALSE,,FALSE,
1,2219,09/26/2022,131,,,FALSE,FALSE,FALSE,,FALSE,
1,2220,09/26/2022,130,,,TRUE,FALSE,FALSE,,FALSE,
1,2221,09/26/2022,263,,,FALSE,FALSE,FALSE,,FALSE,
1,2222,09/26/2022,270,,,TRUE,FALSE,FALSE,,FALSE,
1,2223,09/27/2022,271,,,FALSE,FALSE,FALSE,,FALSE,
1,2224,09/27/2022,274,,,FALSE,FALSE,FALSE,,FALSE,
1,2225,09/27/2022,313,,,FALSE,FALSE,FALSE,,FALSE,
1,2226,09/28/2022,678,,,FALSE,FALSE,FALSE,,FALSE,
1,2227,09/28/2022,679,,,FALSE,FALSE,FALSE,,FALSE,
1,2228,09/27/2022,419,,,FALSE,FALSE,FALSE,,FALSE,
1,2229,09/26/2022,467,,,TRUE,FALSE,FALSE,,FALSE,
1,2230,09/30/2022,20,,,FALSE,FALSE,FALSE,,FALSE,
1,2231,09/30/2022,63,,,FALSE,FALSE,FALSE,,FALSE,
1,2232,09/30/2022,227,,,FALSE,FALSE,FALSE,,FALSE,
1,2233,09/30/2022,479,,,FALSE,FALSE,FALSE,,FALSE,
1,2234,09/26/2022,628,,,FALSE,FALSE,FALSE,,FALSE,
1,2235,10/06/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,Locate the box opened by Engineering!!
1,2236,10/07/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2237,10/12/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2238,10/17/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2239,10/20/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2240,10/25/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2241,10/28/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2242,11/02/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2243,11/07/2022,729,Calvin,Jia,FALSE,FALSE,FALSE,,FALSE,
1,2244,10/05/2022,730,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2245,10/03/2022,120,,,FALSE,FALSE,FALSE,,FALSE,
1,2246,10/03/2022,224,,,FALSE,FALSE,FALSE,,FALSE,
1,2247,10/03/2022,628,,,FALSE,FALSE,FALSE,,FALSE,
1,2248,10/03/2022,218,,,FALSE,FALSE,FALSE,,FALSE,
1,2249,10/03/2022,193,,,FALSE,FALSE,FALSE,,FALSE,
1,2250,10/03/2022,266,,,FALSE,FALSE,FALSE,,FALSE,
1,2251,10/03/2022,229,,,FALSE,FALSE,FALSE,,FALSE,
1,2252,10/03/2022,279,,,FALSE,FALSE,FALSE,,FALSE,
1,2253,10/03/2022,356,,,FALSE,FALSE,FALSE,,FALSE,
1,2254,10/03/2022,467,,,FALSE,FALSE,FALSE,,FALSE,
1,2255,10/03/2022,711,,,FALSE,FALSE,FALSE,,FALSE,
1,2256,10/03/2022,689,,,FALSE,FALSE,FALSE,,FALSE,
1,2257,10/03/2022,270,,,FALSE,FALSE,FALSE,,FALSE,
1,2258,10/03/2022,696,,,FALSE,FALSE,FALSE,,FALSE,
1,2259,10/03/2022,315,,,FALSE,FALSE,FALSE,Movement 311 from GBRC on 10/03/2022,FALSE,
1,2260,10/03/2022,278,,,FALSE,FALSE,FALSE,,FALSE,
1,2261,10/03/2022,259,,,FALSE,FALSE,FALSE,,FALSE,
1,2262,10/03/2022,258,,,FALSE,FALSE,FALSE,,FALSE,
1,2263,10/03/2022,688,,,FALSE,FALSE,FALSE,,FALSE,
1,2264,10/03/2022,704,,,FALSE,FALSE,FALSE,,FALSE,
1,2265,10/03/2022,697,,,FALSE,FALSE,FALSE,,FALSE,
1,2266,10/04/2022,120,,,FALSE,FALSE,FALSE,,FALSE,
1,2267,10/04/2022,224,,,FALSE,FALSE,FALSE,,FALSE,
1,2268,10/04/2022,131,,,FALSE,FALSE,FALSE,,FALSE,
1,2269,10/04/2022,86,,,FALSE,FALSE,FALSE,,FALSE,
1,2270,10/04/2022,700,,,FALSE,FALSE,FALSE,,FALSE,
1,2271,10/04/2022,432,,,FALSE,FALSE,FALSE,,FALSE,
1,2272,10/04/2022,87,,,FALSE,FALSE,FALSE,,FALSE,
1,2273,10/04/2022,130,,,FALSE,FALSE,FALSE,,FALSE,
1,2274,10/05/2022,697,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2275,10/05/2022,147,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2276,10/05/2022,224,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2277,10/05/2022,273,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2278,10/05/2022,96,Jeremy,,FALSE,FALSE,FALSE,,TRUE,
1,2279,10/05/2022,343,Jeremy,,FALSE,FALSE,FALSE,,TRUE,
1,2280,10/05/2022,218,Jeremy,,FALSE,FALSE,FALSE,,TRUE,
1,2281,10/05/2022,315,Jeremy,,FALSE,FALSE,FALSE,,TRUE,
1,2282,10/05/2022,346,Jeremy,,FALSE,FALSE,FALSE,,TRUE,
1,2283,10/05/2022,222,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2284,10/06/2022,489,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2285,10/06/2022,704,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2286,10/06/2022,711,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2287,10/05/2022,259,Calvin,,FALSE,FALSE,FALSE,,TRUE,
1,2288,10/06/2022,628,Jeremy,Ryan,FALSE,FALSE,FALSE,,FALSE,
1,2289,10/06/2022,120,Jeremy,Ryan,FALSE,FALSE,FALSE,,FALSE,
1,2290,10/06/2022,192,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2291,10/06/2022,147,Ryan+Nate,,FALSE,FALSE,FALSE,,FALSE,
1,2292,10/06/2022,224,Ryan+Nate,,FALSE,FALSE,FALSE,,FALSE,
1,2293,10/06/2022,222,Calvin,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2294,10/06/2022,692,Calvin,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2295,10/06/2022,130,Jeremy,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2296,10/06/2022,193,Calvin,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2297,10/06/2022,356,Calvin,,FALSE,FALSE,FALSE,Movement 311 from GBRC on 10/04/2022,FALSE,
1,2298,10/06/2022,105,Calvin,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/04/2022,FALSE,
1,2299,10/06/2022,201,Jeremy,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/04/2022,FALSE,
1,2300,10/06/2022,563,Jeremy,,FALSE,FALSE,FALSE,Movement 311 to GBRW on 10/03/2022,FALSE,
1,2301,10/06/2022,317,Jeremy,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/04/2022,FALSE,
1,2302,10/06/2022,335,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2303,10/07/2022,232,Calvin,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/03/2022,FALSE,
1,2304,10/07/2022,235,Jeremy,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/03/2022,FALSE,
1,2305,10/07/2022,671,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2306,10/07/2022,731,Calvin,,FALSE,FALSE,FALSE,"Initial Count, Received Material",FALSE,What part type is this?????
1,2307,10/07/2022,542,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2308,10/07/2022,703,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2309,10/07/2022,313,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2310,10/07/2022,224,Jeremy,,FALSE,FALSE,FALSE,Movement 311 to GBRW on 10/05/2022,FALSE,
1,2311,10/07/2022,222,Jeremy,,FALSE,FALSE,FALSE,Movement 101 to GBRU on 10/06/2022,FALSE,
1,2312,10/07/2022,120,Calvin,SAP,FALSE,FALSE,FALSE,"SAP Reconciliation, Movement 311 from GBRW on 10/01/2022",FALSE,
1,2313,10/07/2022,83,Jeremy,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2314,10/07/2022,637,Jeremy,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2315,10/07/2022,66,Calvin,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2316,10/07/2022,135,Calvin,,FALSE,FALSE,FALSE,Movement 311 from GBRW on 10/05/2022,FALSE,
1,2317,10/07/2022,479,Calvin,,FALSE,FALSE,FALSE,Movement 311 to GBRW on 10/06/2022,FALSE,
1,2318,10/07/2022,335,Calvin,SAP,FALSE,FALSE,FALSE,SAP Reconcile,FALSE,
1,2319,10/07/2022,704,Calvin,SAP,FALSE,FALSE,FALSE,SAP Reconcile,FALSE,
1,2320,10/07/2022,692,Calvin,SAP,FALSE,FALSE,FALSE,SAP Reconcile,FALSE,
1,2321,10/07/2022,628,Calvin,SAP,FALSE,FALSE,FALSE,SAP Reconcile,FALSE,
1,2322,10/10/2022,671,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2323,10/10/2022,222,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2324,10/10/2022,273,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2325,10/10/2022,309,Calvin,,FALSE,FALSE,FALSE,,FALSE,info - came up as expensive in SAP
1,2326,10/10/2022,697,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2327,10/10/2022,83,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2328,10/10/2022,147,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2329,10/10/2022,279,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2330,10/10/2022,261,Jeremy,,FALSE,FALSE,FALSE,,FALSE,about 4000 recently came in
1,2331,10/10/2022,120,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2332,10/10/2022,224,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2333,10/10/2022,229,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2334,10/10/2022,466,Calvin,,FALSE,FALSE,FALSE,"compare with -02,-04,-05",FALSE,
1,2335,10/10/2022,467,Calvin,,FALSE,FALSE,FALSE,"compare with -01,-04,-05",FALSE,
1,2336,10/10/2022,689,Calvin,,FALSE,FALSE,FALSE,"compare with -01,-02,-05",FALSE,
1,2337,10/10/2022,711,Calvin,,FALSE,FALSE,FALSE,"compare with -01,-02,-04",FALSE,
1,2338,10/11/2022,184,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2339,10/11/2022,91,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2340,10/11/2022,279,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2341,10/11/2022,261,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2342,10/11/2022,273,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2343,10/11/2022,404,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2344,10/11/2022,224,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2345,10/11/2022,120,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2346,10/11/2022,222,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2347,10/11/2022,394,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2348,10/11/2022,87,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2349,10/11/2022,702,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2350,10/11/2022,85,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2351,10/11/2022,67,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2352,10/11/2022,218,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2353,10/12/2022,238,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2354,10/12/2022,487,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2355,10/12/2022,235,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2356,10/12/2022,149,Calvin,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2357,10/12/2022,229,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2358,10/12/2022,266,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2359,10/12/2022,230,Calvin,,FALSE,FALSE,FALSE,Received Material,FALSE,what part type is this?
1,2360,10/12/2022,273,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2361,10/12/2022,61,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2362,10/12/2022,114,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2363,10/12/2022,96,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2364,10/12/2022,130,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2365,10/12/2022,193,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2366,10/12/2022,258,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2367,10/12/2022,270,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2368,10/18/2022,238,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2369,10/13/2022,222,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2370,10/13/2022,120,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2371,10/13/2022,65,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2372,10/13/2022,66,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2373,10/13/2022,224,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2374,10/13/2022,343,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2375,10/13/2022,87,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2376,10/13/2022,104,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2377,10/13/2022,105,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2378,10/13/2022,130,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2379,10/13/2022,193,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2380,10/13/2022,33,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2381,10/13/2022,479,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2382,10/13/2022,490,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2383,10/14/2022,732,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2384,10/14/2022,628,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2385,10/17/2022,120,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2386,10/17/2022,224,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2387,10/14/2022,637,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2388,10/17/2022,222,Jeremy,,FALSE,FALSE,FALSE,Picked for Orders,FALSE,
1,2389,10/14/2022,131,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2390,10/14/2022,111,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2391,10/14/2022,270,Calvin,,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2392,10/14/2022,356,Jeremy,,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2393,10/14/2022,692,Calvin,,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2394,10/14/2022,325,Calvin,,FALSE,FALSE,FALSE,Last count 8/4,FALSE,
1,2395,10/14/2022,98,Jeremy,,FALSE,FALSE,FALSE,Last count 9/16,FALSE,
1,2396,10/14/2022,140,111,,FALSE,FALSE,FALSE,Last count 9/6,FALSE,
1,2397,10/17/2022,67,Calvin,SAP,FALSE,FALSE,FALSE,,FALSE,
1,2398,10/17/2022,324,Calvin,,FALSE,FALSE,FALSE,last count 8/4,FALSE,
1,2399,10/14/2022,542,Calvin2,,FALSE,FALSE,FALSE,,FALSE,
1,2400,10/14/2022,397,Jeremy2,,FALSE,FALSE,FALSE,,FALSE,
1,2401,10/14/2022,659,Jeremy2,,FALSE,FALSE,FALSE,last counted before 7/1,FALSE,
1,2402,10/14/2022,698,Jeremy2,,FALSE,FALSE,FALSE,,FALSE,
1,2403,10/14/2022,684,Calvin2,,FALSE,FALSE,FALSE,,FALSE,
1,2404,10/14/2022,133,Calvin2,,FALSE,FALSE,FALSE,,FALSE,
1,2405,10/14/2022,152,Jeremy2,,FALSE,FALSE,FALSE,,FALSE,
1,2406,10/14/2022,142,Calvin2,,FALSE,FALSE,FALSE,,FALSE,
1,2407,10/17/2022,87,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2408,10/17/2022,705,Jeremy,,FALSE,FALSE,FALSE,last count 9/9,FALSE,I think I saw these in SMC_B (small qty)
1,2409,10/17/2022,706,Jeremy,,FALSE,FALSE,FALSE,last count 9/9,FALSE,I think I saw these in SMC_B (small qty)
1,2410,10/18/2022,698,Calvin,vfy,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,
1,2411,10/20/2022,140,,vfy,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,physically count these!!
1,2412,10/17/2022,671,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2413,10/17/2022,218,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2414,10/17/2022,96,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2415,10/17/2022,56,Jeremy,,FALSE,FALSE,FALSE,,FALSE,
1,2416,10/17/2022,628,Calvin,vfy,FALSE,FALSE,FALSE,"Verify Prev Count, SAP reconciliation ??",FALSE,
1,2417,10/18/2022,218,Calvin,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2418,10/18/2022,703,Calvin,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2419,10/18/2022,149,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2420,10/18/2022,232,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2421,10/18/2022,322,Calvin,,FALSE,FALSE,FALSE,last count 9/22,FALSE,
1,2422,10/18/2022,105,Jeremy,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2423,10/20/2022,305,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2424,10/20/2022,66,,Waters,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2425,10/19/2022,256,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2426,10/19/2022,251,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2427,10/19/2022,206,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2428,10/19/2022,711,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2429,10/19/2022,479,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2430,10/19/2022,120,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2431,10/20/2022,287,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2432,10/19/2022,671,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2433,10/19/2022,8,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2434,10/20/2022,22,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2435,10/20/2022,29,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2436,10/19/2022,33,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2437,10/19/2022,85,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2438,10/19/2022,201,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2439,10/19/2022,317,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2440,10/21/2022,318,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2442,10/20/2022,218,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2443,10/21/2022,247,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2444,10/20/2022,704,,,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2445,10/21/2022,730,,,FALSE,FALSE,FALSE,,FALSE,
1,2446,10/20/2022,147,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2447,10/20/2022,87,Calvin,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2448,10/20/2022,133,Jeremy,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2449,10/20/2022,251,,,FALSE,FALSE,FALSE,,FALSE,
1,2450,10/20/2022,711,Calvin,,FALSE,FALSE,FALSE,,FALSE,
1,2451,10/20/2022,637,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2452,10/21/2022,33,,Waters,FALSE,FALSE,FALSE,Received Material,FALSE,
1,2453,10/21/2022,147,,vfy+Waters,FALSE,FALSE,FALSE,Verify Prev Count,FALSE,Jeremy - to verify last count
1,2454,10/21/2022,105,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2455,10/21/2022,235,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2456,10/21/2022,201,,Waters - HOT,FALSE,FALSE,FALSE,Large SAP diff on 10/19 count,FALSE,
1,2457,10/21/2022,703,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2458,10/21/2022,317,,Waters - HOT,FALSE,FALSE,FALSE,Large SAP diff on 10/19 count,FALSE,
1,2459,10/21/2022,279,,Waters - lo,FALSE,FALSE,FALSE,SAP diff=-10 on 10/11 count,FALSE,
1,2460,10/21/2022,315,,Waters - lo,FALSE,FALSE,FALSE,SAP diff = 0 on 10/5,FALSE,
1,2461,10/21/2022,66,,Waters - HOT,FALSE,FALSE,FALSE,"counted 10/20, but much movement",FALSE,
1,2462,10/21/2022,87,,Waters - HOT,FALSE,FALSE,FALSE,"counted 10/20, but much movement",FALSE,
1,2463,10/21/2022,65,,Waters - HOT,FALSE,FALSE,FALSE,Material Movement,FALSE,
1,2464,10/21/2022,479,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2465,10/21/2022,692,,Waters - HOT,FALSE,FALSE,FALSE,SAP diff = 685 on 10/14,FALSE,
1,2466,10/21/2022,261,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2467,10/21/2022,335,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2468,10/21/2022,21,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2469,10/21/2022,28,,Waters,FALSE,FALSE,FALSE,,FALSE,
1,2470,10/24/2022,335,,,FALSE,FALSE,FALSE,,FALSE,
1,2471,10/24/2022,247,,,FALSE,FALSE,FALSE,,FALSE,
1,2472,10/24/2022,28,,,FALSE,FALSE,FALSE,,FALSE,
1,2473,10/24/2022,703,,,FALSE,FALSE,FALSE,,FALSE,
1,2474,10/24/2022,21,,,FALSE,FALSE,FALSE,,FALSE,
1,2475,10/24/2022,315,,,FALSE,FALSE,FALSE,,FALSE,
1,2476,10/24/2022,279,,,FALSE,FALSE,FALSE,,FALSE,
1,2477,10/24/2022,63,,,FALSE,FALSE,FALSE,,FALSE,
1,2478,10/24/2022,242,,,FALSE,FALSE,FALSE,,FALSE,
1,2479,10/24/2022,88,,,FALSE,FALSE,FALSE,,FALSE,
1,2480,10/24/2022,554,,,FALSE,FALSE,FALSE,,FALSE,
1,2481,10/24/2022,660,,,FALSE,FALSE,FALSE,,FALSE,
1,2482,10/24/2022,294,,,FALSE,FALSE,FALSE,,FALSE,
1,2483,10/24/2022,9,,,FALSE,FALSE,FALSE,,FALSE,
1,2484,10/24/2022,232,,,FALSE,FALSE,FALSE,,FALSE,
1,2485,10/24/2022,240,,,FALSE,FALSE,FALSE,,FALSE,
1,2486,10/24/2022,654,,,FALSE,FALSE,FALSE,,FALSE,
1,2487,10/25/2022,28,,,FALSE,FALSE,FALSE,,FALSE,
1,2488,10/25/2022,232,,,FALSE,FALSE,FALSE,,FALSE,
1,2489,10/25/2022,247,,,FALSE,FALSE,FALSE,,FALSE,
1,2490,10/25/2022,335,,,FALSE,FALSE,FALSE,,FALSE,
1,2491,10/25/2022,654,,,FALSE,FALSE,FALSE,,FALSE,
1,2492,10/25/2022,120,,,FALSE,FALSE,FALSE,,FALSE,
1,2493,10/25/2022,132,,,FALSE,FALSE,FALSE,,FALSE,
1,2494,10/25/2022,318,,,FALSE,FALSE,FALSE,,FALSE,
1,2495,10/25/2022,229,,,FALSE,FALSE,FALSE,,FALSE,
1,2496,10/25/2022,266,,,FALSE,FALSE,FALSE,,FALSE,
